sys.exec.out.time {s},time {s},altitude {m},latitude {r},longitude {r},seat_accel_x {m/s2},seat_accel_y {m/s2},seat_accel_z {m/s2}
57.4,57.41,633.9243274,0.4985902067,-1.406244514,16.71079266,12.08838804,-4.245797175
57.5,57.51,629.8355121,0.4985903382,-1.406244609,16.87983925,11.77650463,-3.065303768
57.6,57.61,625.7479307,0.4985904699,-1.406244704,16.15656043,11.64792526,-2.382092123
57.7,57.71,621.6577336,0.498590602,-1.406244799,14.63258835,11.73866892,-1.945132797
57.8,57.81,617.5639833,0.4985907344,-1.406244894,12.49474783,11.63235587,-1.437669638
57.9,57.91,613.4695766,0.498590867,-1.406244989,9.737308249,10.34476728,-0.5844283294
58,58.01,609.3800222,0.4985909992,-1.406245085,6.06201667,6.263799166,0.6924807625
58.1,58.11,605.3042549,0.4985911312,-1.40624518,4.27375823,0.09767119697,3.28941522
58.2,58.21,601.2631948,0.4985912627,-1.406245275,0.8416208023,-9.373202877,4.009921589
58.3,58.31,597.2676889,0.4985913938,-1.40624537,0.5157343542,-14.4043483,3.871101015
58.4,58.41,593.3210407,0.4985915245,-1.406245464,0.3546572109,-16.18865827,1.629132364
58.5,58.51,589.4233648,0.4985916548,-1.406245557,1.689786971,-12.79857748,-0.1144266098
58.6,58.61,585.5782042,0.4985917847,-1.40624565,4.926993773,-4.631163161,-1.213440217
58.7,58.71,581.7923524,0.4985919143,-1.406245743,11.04016067,4.822966397,-1.54942455
58.8,58.81,578.0790908,0.4985920429,-1.406245834,17.45129637,12.16345553,-0.5354729801
58.9,58.91,574.4501494,0.4985921706,-1.406245925,25.26482184,20.23808511,2.723169691
59,59.01,570.9072868,0.4985922973,-1.406246016,26.33723926,18.69180232,4.562365476
59.1,59.11,567.4432943,0.4985924229,-1.406246105,25.57702737,20.32767379,5.846588053
59.2,59.21,564.0513791,0.4985925471,-1.406246193,21.00428464,17.4820651,6.087836062
59.3,59.31,560.7292536,0.4985926698,-1.406246281,16.07294347,15.02635822,7.422075991
59.4,59.41,557.4890218,0.4985927906,-1.406246366,12.07234797,6.743725255,7.088412216
59.5,59.51,554.3524991,0.4985929097,-1.406246451,8.075505856,-2.901644156,5.9431171
59.6,59.61,551.3338367,0.4985930272,-1.406246535,4.654822914,-16.47396166,-0.5873001468
59.7,59.71,548.4275212,0.4985931432,-1.406246616,5.443490391,-18.67397188,-4.525856142
59.8,59.81,545.6126135,0.498593258,-1.406246696,8.680502034,-11.70480512,-4.23411738
59.9,59.91,542.872739,0.4985933713,-1.406246775,9.069050964,-8.181053533,-5.736115884
60,60.01,540.2027809,0.4985934831,-1.406246852,13.49427298,1.71180541,-1.797455477
60.1,60.11,537.6051194,0.4985935932,-1.406246928,18.39296672,9.128139873,2.476112032
60.2,60.21,535.0839779,0.4985937015,-1.406247003,21.02959394,12.28130261,5.353198239
60.3,60.31,532.6376727,0.4985938083,-1.406247076,21.49375255,15.77120406,10.3194212
60.4,60.41,530.2557606,0.4985939134,-1.40624715,18.89677153,12.48421634,9.130346726
60.5,60.51,527.923449,0.4985940169,-1.406247222,14.4735265,12.61528898,11.56062358
60.6,60.61,525.6285988,0.4985941187,-1.406247294,10.37385558,7.908238115,8.661791907
60.7,60.71,523.3639999,0.4985942189,-1.406247365,6.832341744,5.658300133,9.460287363
60.8,60.81,521.1303353,0.4985943174,-1.406247436,4.356453479,-0.3994514778,5.24389957
60.9,60.91,518.9310606,0.4985944142,-1.406247505,3.970238091,-4.85466865,2.054409647
61,61.01,516.7686612,0.4985945096,-1.406247574,4.54057604,-8.102983866,-2.767725885
61.1,61.11,514.6399817,0.4985946035,-1.406247642,6.188123725,-8.303138565,-6.158744948
61.2,61.21,512.5365749,0.4985946964,-1.406247708,7.893636123,-6.400607523,-6.591413173
61.3,61.31,510.4510557,0.498594788,-1.406247773,9.218051921,-4.056631441,-7.453089623
61.4,61.41,508.3765751,0.4985948785,-1.406247838,10.51229768,-0.9404044276,-4.573569101
61.5,61.51,506.3111187,0.4985949678,-1.406247902,12.04347819,1.332726459,-3.734422641
61.6,61.61,504.2566769,0.4985950558,-1.406247964,13.07764772,3.936854042,-0.04517101617
61.7,61.71,502.2165248,0.4985951426,-1.406248026,13.88450097,5.757895903,3.024945306
61.8,61.81,500.1942532,0.4985952283,-1.406248088,13.65046084,6.758816518,5.823849164
61.9,61.91,498.1904548,0.4985953129,-1.406248149,11.73902772,6.702324818,8.976836578
62,62.01,496.2021092,0.4985953963,-1.40624821,9.795695747,5.72679889,9.495299968
62.1,62.11,494.2239744,0.4985954787,-1.40624827,6.768991422,4.077327855,10.68715761
62.2,62.21,492.2516077,0.4985955602,-1.406248332,4.711075213,2.155929405,9.675428166
62.3,62.31,490.2816837,0.4985956405,-1.406248393,3.057418708,-0.02499251242,8.244562063
62.4,62.41,488.3141669,0.4985957199,-1.406248454,1.988378749,-2.158316743,5.869449801
62.5,62.51,486.3505365,0.498595798,-1.406248515,2.911331218,-3.587415364,1.896886877
62.6,62.61,484.3946502,0.4985958751,-1.406248576,4.167354073,-4.261739012,-1.498367378
62.7,62.71,482.4494717,0.4985959512,-1.406248637,6.849546285,-3.374870991,-5.143161004
62.8,62.81,480.5164656,0.4985960262,-1.406248698,9.326776918,-1.778708658,-6.821128801
62.9,62.91,478.5944312,0.4985961003,-1.406248759,11.28858095,0.1838807867,-6.998241673
63,63.01,476.6795426,0.4985961736,-1.406248819,12.68120861,2.036464719,-6.253825538
63.1,63.11,474.7670169,0.4985962462,-1.406248879,13.114007,3.123071763,-4.467560134
63.2,63.21,472.8535651,0.498596318,-1.40624894,13.54027406,4.298947529,-2.948981601
63.3,63.31,470.938593,0.4985963893,-1.406249,13.2107659,4.860392554,-0.8765162621
63.4,63.41,469.023117,0.4985964599,-1.40624906,12.21961696,4.986929672,1.446142892
63.5,63.51,467.1089026,0.4985965302,-1.406249121,10.91286928,4.73738678,3.878368703
63.6,63.61,465.1989533,0.4985966001,-1.406249182,8.61079504,3.295225612,6.521858483
63.7,63.71,463.2952277,0.4985966697,-1.406249243,6.325738273,1.493680115,8.208207837
63.8,63.81,461.3969051,0.498596739,-1.406249306,3.997082321,-0.8166576355,8.719743195
63.9,63.91,459.5006925,0.498596808,-1.406249368,2.335308859,-2.864127597,8.018181295
64,64.01,457.6028288,0.4985968767,-1.406249432,1.65801519,-4.074749538,6.207582627
64.1,64.11,455.7007852,0.498596945,-1.406249497,1.630410896,-4.849082999,3.860973786
64.2,64.21,453.7947046,0.4985970128,-1.406249562,2.704847537,-4.303081858,1.022889633
64.3,64.31,451.8862602,0.4985970801,-1.406249628,4.698232837,-2.985629635,-1.69765221
64.4,64.41,449.9790642,0.4985971469,-1.406249694,7.341678557,-0.9272616745,-3.823404327
64.5,64.51,448.076917,0.4985972131,-1.406249762,10.23755536,1.737020263,-4.866991753
64.6,64.61,446.1813157,0.498597279,-1.40624983,12.5548739,3.796979499,-4.785843919
64.7,64.71,444.2916184,0.4985973445,-1.406249898,14.07822432,5.438429815,-3.831993273
64.8,64.81,442.4048528,0.4985974097,-1.406249968,14.40310735,6.188154305,-2.536442796
64.9,64.91,440.5165994,0.4985974748,-1.406250038,14.18244138,6.562758248,-1.226994566
65,65.01,438.6245505,0.4985975398,-1.406250109,13.43736183,6.729260286,0.08581638191
65.1,65.11,436.7284825,0.4985976049,-1.40625018,12.14455217,6.341490511,1.528438203
65.2,65.21,434.8304809,0.4985976702,-1.406250252,10.28032243,5.32528937,3.2587774
65.3,65.31,432.9334994,0.4985977359,-1.406250325,7.933706705,3.289682441,4.929174965
65.4,65.41,431.0401654,0.4985978019,-1.406250399,5.410277819,0.3856068215,5.996084047
65.5,65.51,429.1508159,0.4985978683,-1.406250474,3.492843398,-2.615754417,6.316811436
65.6,65.61,427.2647157,0.498597935,-1.40625055,2.19896914,-5.041918032,5.321724569
65.7,65.71,425.3785912,0.4985980021,-1.406250627,1.851612493,-6.345203647,3.746024985
65.8,65.81,423.4895837,0.4985980696,-1.406250704,2.269683094,-6.510698408,1.770890906
65.9,65.91,421.5980939,0.4985981374,-1.406250783,3.602754233,-5.994348988,-0.2261337042
66,66.01,419.7110637,0.4985982056,-1.406250863,5.922306071,-3.909208497,-1.991431258
66.1,66.11,417.8375815,0.4985982742,-1.406250944,9.197470611,-0.6448029137,-3.137883348
66.2,66.21,415.9887239,0.4985983433,-1.406251027,13.47278257,3.446419952,-3.175414527
66.3,66.31,414.176797,0.4985984128,-1.40625111,17.49808424,7.380770908,-1.893695086
66.4,66.41,412.4109242,0.4985984829,-1.406251196,19.97288549,10.05837909,0.1905315551
66.5,66.51,410.6946242,0.4985985537,-1.406251282,20.61418601,11.37386174,2.432609163
66.6,66.61,409.027954,0.4985986253,-1.40625137,19.28103308,11.35148367,4.410168319
66.7,66.71,407.409902,0.4985986979,-1.406251458,16.98334488,10.37612689,6.339423175
66.8,66.81,405.8432456,0.4985987716,-1.406251548,13.88603423,7.873604383,8.154087547
66.9,66.91,404.3329844,0.4985988465,-1.406251638,10.06892458,3.393634679,8.634676825
67,67.01,402.8799085,0.4985989227,-1.406251729,7.283759374,-1.789097995,7.527486654
67.1,67.11,401.4832928,0.4985990001,-1.406251821,6.017304704,-6.057132458,4.766581702
67.2,67.21,400.1406915,0.4985990787,-1.406251914,6.483032441,-8.159089496,1.183525645
67.3,67.31,398.8488518,0.4985991585,-1.406252008,7.907055534,-7.323854905,-2.060714537
67.4,67.41,397.6016391,0.4985992393,-1.406252103,10.15952587,-4.625967792,-3.987331838
67.5,67.51,396.3951755,0.4985993212,-1.406252199,12.83319029,-1.100518583,-4.423644153
67.6,67.61,395.228604,0.4985994039,-1.406252297,15.53753297,2.448250475,-3.505910912
67.7,67.71,394.1029931,0.4985994876,-1.406252395,17.74811469,5.413130216,-1.527269274
67.8,67.81,393.0194096,0.4985995722,-1.406252493,17.94512809,7.041035795,0.9845822798
67.9,67.91,391.9738957,0.4985996577,-1.406252593,17.07008558,7.610726948,3.367171818
68,68.01,390.9619994,0.4985997442,-1.406252693,15.31778813,7.274219225,5.501815528
68.1,68.11,389.9809792,0.4985998317,-1.406252794,12.88176171,6.010228758,7.256228152
68.2,68.21,389.0290945,0.4985999204,-1.406252895,10.08254062,3.796496982,8.330416234
68.3,68.31,388.1046853,0.4986000104,-1.406252996,7.523672947,0.8937219026,8.419177778
68.4,68.41,387.2061059,0.4986001018,-1.406253097,5.571067501,-2.075062873,7.138520838
68.5,68.51,386.3303391,0.4986001945,-1.406253198,4.724029617,-4.40840144,4.826609672
68.6,68.61,385.474638,0.4986002887,-1.406253299,4.918770781,-5.454262834,1.908655366
68.7,68.71,384.6358454,0.4986003843,-1.4062534,6.024119189,-5.119271474,-0.8726964032
68.8,68.81,383.8110848,0.4986004814,-1.406253502,7.724229559,-3.683679442,-2.938405373
68.9,68.91,382.9981067,0.4986005798,-1.406253603,9.422246913,-1.573785472,-3.913046945
69,69.01,382.1936853,0.4986006796,-1.406253705,11.02910175,0.5923549324,-3.872195686
69.1,69.11,381.3953746,0.4986007807,-1.406253807,12.42328161,2.495746195,-3.057142652
69.2,69.21,380.6016484,0.4986008831,-1.406253908,13.0992536,3.915787258,-1.695302851
69.3,69.31,379.8100192,0.4986009866,-1.40625401,13.24042496,4.818448536,-0.1359621157
69.4,69.41,379.018642,0.4986010914,-1.406254112,12.85973656,5.252420927,1.488041111
69.5,69.51,378.2267341,0.4986011973,-1.406254214,12.12454231,5.289266568,3.153264877
69.6,69.61,377.4352814,0.4986013044,-1.406254316,10.86137154,4.766072546,4.795590535
69.7,69.71,376.6458355,0.4986014127,-1.406254417,9.0749138,3.546694092,6.1366476
69.8,69.81,375.858995,0.4986015222,-1.406254518,7.178079067,1.762390912,6.958473965
69.9,69.91,375.0746041,0.498601633,-1.406254618,5.359114764,-0.3155403093,6.842958031
70,70.01,374.2903117,0.4986017449,-1.406254718,4.071652681,-2.201780388,5.844315406
70.1,70.11,373.503303,0.4986018582,-1.406254816,3.644152053,-3.691857555,4.344751378
70.2,70.21,372.7134609,0.4986019728,-1.406254915,3.928905948,-4.421947516,2.325419216
70.3,70.31,371.9214216,0.4986020888,-1.406255012,4.920450105,-4.24216731,0.1653015192
70.4,70.41,371.1281906,0.4986022063,-1.406255108,6.520234747,-3.23481173,-1.722033163
70.5,70.51,370.3356445,0.4986023252,-1.406255203,8.373603421,-1.539967304,-2.967119179
70.6,70.61,369.545086,0.4986024456,-1.406255298,10.44700283,0.3988091275,-3.438310329
70.7,70.71,368.7580729,0.4986025674,-1.406255392,11.99490576,2.245605618,-3.023693176
70.8,70.81,367.9740569,0.4986026904,-1.406255485,12.81980143,3.666386342,-2.003503721
70.9,70.91,367.1906847,0.4986028146,-1.406255577,13.1946186,4.59841927,-0.7207641044
71,71.01,366.4062469,0.4986029398,-1.406255668,12.9367116,5.052853837,0.6682325103
71.1,71.11,365.6195103,0.4986030661,-1.406255758,12.40109287,5.170167435,2.132238251
71.2,71.21,364.8315343,0.4986031933,-1.406255848,11.40585418,4.804048285,3.666863835
71.3,71.31,364.0446063,0.4986033213,-1.406255936,9.856263275,3.772431767,5.083793517
71.4,71.41,363.2603868,0.4986034501,-1.406256024,8.016191167,2.099599085,6.123864202
71.5,71.51,362.4793323,0.4986035796,-1.40625611,6.238139818,0.02884716824,6.490377774
71.6,71.61,361.7010345,0.4986037097,-1.406256194,4.89272991,-2.030589782,6.057890093
71.7,71.71,360.9243701,0.4986038406,-1.406256278,4.073099516,-3.580811653,4.759769613
71.8,71.81,360.1465944,0.4986039721,-1.406256359,3.969349992,-4.347405326,2.968595706
71.9,71.91,359.3655388,0.4986041043,-1.40625644,4.729096891,-4.436821736,1.099666391
72,72.01,358.5826191,0.4986042373,-1.406256518,6.084085091,-3.650377677,-0.7030846297
72.1,72.11,357.8002259,0.4986043711,-1.406256596,7.874791401,-2.130177441,-2.071902735
72.2,72.21,357.0205439,0.4986045056,-1.406256671,9.815408374,-0.1679601633,-2.742563347
72.3,72.31,356.2451002,0.4986046409,-1.406256745,11.60962708,1.799575461,-2.636979776
72.4,72.41,355.4745147,0.4986047769,-1.406256816,12.81641269,3.433523347,-1.874460539
72.5,72.51,354.7075918,0.4986049135,-1.406256887,13.27042866,4.504889645,-0.7256310982
72.6,72.61,353.9420067,0.4986050507,-1.406256955,13.33012375,5.12529654,0.5367367746
72.7,72.71,353.1764635,0.4986051882,-1.406257022,12.64592702,5.223679359,1.820015726
72.8,72.81,352.4095196,0.498605326,-1.406257088,11.5620275,4.887658739,3.089720782
72.9,72.91,351.6410241,0.498605464,-1.406257152,10.37340211,4.131158439,4.427230493
73,73.01,350.8734821,0.4986056021,-1.406257215,8.839901337,2.722184117,5.562607932
73.1,73.11,350.109348,0.4986057402,-1.406257276,7.101171133,0.753649334,6.100922357
73.2,73.21,349.3490193,0.4986058782,-1.406257336,5.599501945,-1.354785518,5.869614106
73.3,73.31,348.5914712,0.498606016,-1.406257394,4.684642463,-3.163416069,4.926836663
73.4,73.41,347.8354193,0.4986061536,-1.40625745,4.37273303,-4.261167429,3.371698268
73.5,73.51,347.0787789,0.498606291,-1.406257505,4.70653251,-4.468792726,1.572363496
73.6,73.61,346.3197593,0.4986064283,-1.406257559,5.667871352,-3.9052485,-0.1227241383
73.7,73.71,345.5583044,0.4986065653,-1.406257611,7.110857744,-2.665483297,-1.460074439
73.8,73.81,344.7956162,0.4986067021,-1.406257661,8.768875804,-0.9490960559,-2.228250026
73.9,73.91,344.0329302,0.4986068386,-1.406257709,10.45659226,0.9123511827,-2.333037237
74,74.01,343.2708681,0.498606975,-1.406257756,11.71466171,2.578186799,-1.8024161
74.1,74.11,342.5088241,0.4986071111,-1.406257802,12.60674334,3.855051246,-0.8711751798
74.2,74.21,341.7462704,0.498607247,-1.406257845,12.948052,4.66779456,0.2664105718
74.3,74.31,340.9824675,0.4986073825,-1.406257888,12.60496187,4.979290646,1.464241085
74.4,74.41,340.2161881,0.4986075176,-1.406257929,11.98378015,4.943490257,2.685596622
74.5,74.51,339.4479417,0.4986076522,-1.406257969,10.83068204,4.390873214,3.841297033
74.6,74.61,338.6784565,0.4986077863,-1.406258007,9.417897662,3.315850515,4.876460142
74.7,74.71,337.9087749,0.4986079198,-1.406258045,7.85096888,1.720936905,5.562501253
74.8,74.81,337.1397511,0.4986080526,-1.406258081,6.343393652,-0.191226438,5.647826394
74.9,74.91,336.3712428,0.4986081848,-1.406258117,5.306021791,-2.069195349,5.143310549
75,75.01,335.6029449,0.4986083162,-1.406258152,4.680436699,-3.443682551,3.921541478
75.1,75.11,334.8329107,0.4986084468,-1.406258185,4.732429492,-4.1669408,2.390393436
75.2,75.21,334.0601646,0.4986085768,-1.406258218,5.397098357,-4.123523441,0.7853462779
75.3,75.31,333.2849329,0.498608706,-1.40625825,6.53359093,-3.327444434,-0.6394696616
75.4,75.41,332.5081842,0.4986088345,-1.406258282,8.056976283,-1.957554615,-1.646106307
75.5,75.51,331.7314505,0.4986089623,-1.406258312,9.653895949,-0.2396110596,-2.048547597
75.6,75.61,330.9559834,0.4986090896,-1.406258341,11.12445263,1.492656627,-1.837278574
75.7,75.71,330.1823948,0.4986092162,-1.40625837,12.22740862,2.977467125,-1.116853568
75.8,75.81,329.4103265,0.4986093424,-1.406258397,12.70757444,3.999329223,-0.07216650128
75.9,75.91,328.6385027,0.4986094682,-1.406258424,12.67579943,4.573412529,1.073889685
76,76.01,327.8656039,0.4986095936,-1.406258451,12.15003039,4.705703477,2.236573667
76.1,76.11,327.090633,0.4986097186,-1.406258477,11.25031198,4.416122203,3.366073974
76.2,76.21,326.3137449,0.4986098432,-1.406258502,10.11819225,3.691422691,4.432328287
76.3,76.31,325.5362046,0.4986099675,-1.406258527,8.686545763,2.423208559,5.228889274
76.4,76.41,324.7593305,0.4986100914,-1.406258552,7.453947573,0.756298767,5.725308015
76.5,76.51,323.9854249,0.4986102149,-1.406258577,6.211070591,-1.096195078,5.450266033
76.6,76.61,323.2145835,0.4986103381,-1.406258602,5.415857933,-2.710242048,4.508201215
76.7,76.71,322.4459297,0.4986104608,-1.406258627,5.197920348,-3.743012206,3.08005673
76.8,76.81,321.6782361,0.4986105831,-1.406258652,5.526183949,-4.009632055,1.446719076
76.9,76.91,320.9102933,0.498610705,-1.406258677,6.408933467,-3.557220952,-0.07865546389
77,77.01,320.1419704,0.4986108265,-1.406258703,7.662921856,-2.472932913,-1.243616887
77.1,77.11,319.3739444,0.4986109476,-1.406258728,9.203105251,-0.9947143281,-1.898362953
77.2,77.21,318.6079283,0.4986110684,-1.406258754,10.85356557,0.6407135137,-1.960935744
77.3,77.31,317.8461214,0.4986111889,-1.406258781,12.01804281,2.176173761,-1.417161798
77.4,77.41,317.0886992,0.4986113093,-1.406258807,12.76089613,3.371658077,-0.4778493578
77.5,77.51,316.3349767,0.4986114296,-1.406258834,12.78264262,4.078291329,0.6767585816
77.6,77.61,315.5829572,0.4986115499,-1.406258861,12.29231291,4.311802554,1.854314033
77.7,77.71,314.8307741,0.4986116703,-1.406258889,11.69208211,4.235130208,3.068177122
77.8,77.81,314.0790314,0.4986117908,-1.406258917,10.68512605,3.676029092,4.194485731
77.9,77.91,313.3285714,0.4986119115,-1.406258945,9.246153487,2.582280327,5.007924605
78,78.01,312.5788864,0.4986120324,-1.406258975,7.832106599,1.132881828,5.464874033
78.1,78.11,311.8299968,0.4986121536,-1.406259005,6.767662963,-0.5237418834,5.528594122
78.2,78.21,311.0833364,0.4986122749,-1.406259036,5.949094875,-2.090925548,4.885324827
78.3,78.31,310.3388904,0.4986123966,-1.406259068,5.528561911,-3.184195417,3.634252869
78.4,78.41,309.5952762,0.4986125184,-1.406259101,5.739600462,-3.674269602,2.12977819
78.5,78.51,308.8520388,0.4986126404,-1.406259135,6.495725388,-3.484584118,0.6031316811
78.6,78.61,308.1099158,0.4986127626,-1.40625917,7.778962804,-2.694731107,-0.7019459503
78.7,78.71,307.3710093,0.498612885,-1.406259207,9.201363782,-1.361016892,-1.548724581
78.8,78.81,306.6364603,0.4986130076,-1.406259244,10.55475184,0.2102026469,-1.803687143
78.9,78.91,305.9061539,0.4986131304,-1.406259284,11.66176895,1.695146528,-1.478417634
79,79.01,305.1794207,0.4986132534,-1.406259324,12.41802918,2.890679709,-0.726729993
79.1,79.11,304.4554284,0.4986133768,-1.406259366,12.66567352,3.68508976,0.2758381489
79.2,79.21,303.7327946,0.4986135007,-1.406259409,12.38921723,4.049946211,1.379804963
79.3,79.31,303.0103211,0.498613625,-1.406259453,12.00490128,4.106177583,2.550815367
79.4,79.41,302.2887898,0.4986137498,-1.406259499,11.06187724,3.661405174,3.661418142
79.5,79.51,301.5691382,0.4986138754,-1.406259546,10.11070123,2.822385036,4.745494242
79.6,79.61,300.8536795,0.4986140017,-1.406259594,8.670947598,1.454594028,5.346025535
79.7,79.71,300.1422178,0.4986141288,-1.406259644,7.244942214,-0.1356149924,5.36319522
79.8,79.81,299.4328382,0.4986142566,-1.406259696,6.215198969,-1.637233586,4.857228879
79.9,79.91,298.7235799,0.4986143853,-1.406259749,5.686709119,-2.804200284,3.89027523
80,80.01,298.0130161,0.4986145147,-1.406259803,5.645099951,-3.399298096,2.581827114
80.1,80.11,297.2997124,0.4986146449,-1.40625986,6.073234666,-3.356201302,1.190789703
80.2,80.21,296.582652,0.4986147759,-1.406259918,7.088936193,-2.804279629,-0.04605118786
80.3,80.31,295.8635229,0.4986149076,-1.406259978,8.51175992,-1.77220448,-0.9857955182
80.4,80.41,295.1447991,0.4986150401,-1.406260039,9.704678887,-0.3457949594,-1.423391502
80.5,80.51,294.4264432,0.4986151733,-1.406260103,10.90566985,1.086346523,-1.357063321
80.6,80.61,293.7085774,0.4986153072,-1.406260169,11.88202131,2.343919289,-0.858768389
80.7,80.71,292.9911746,0.4986154418,-1.406260236,12.31689977,3.261378247,-0.03433517247
80.8,80.81,292.2730595,0.4986155772,-1.406260306,12.18542658,3.767456563,0.9221292212
80.9,80.91,291.5524812,0.4986157133,-1.406260377,11.82838209,3.945551292,1.947569689
81,81.01,290.8292458,0.4986158501,-1.40626045,11.22216045,3.772400075,2.998777947
81.1,81.11,290.1041585,0.4986159879,-1.406260525,10.13983968,3.131783931,3.925053416
81.2,81.21,289.3774299,0.4986161265,-1.406260602,9.058055464,2.113567786,4.738761606
81.3,81.31,288.6508558,0.4986162661,-1.40626068,8.014538856,0.7479897152,5.272869328
81.4,81.41,287.9266075,0.4986164066,-1.406260761,6.891870077,-0.778732776,5.139494973
81.5,81.51,287.20416,0.498616548,-1.406260842,6.105494716,-2.104584047,4.438012587
81.6,81.61,286.4816097,0.4986166903,-1.406260926,5.716036321,-2.947859747,3.296008262
81.7,81.71,285.7566565,0.4986168335,-1.406261011,6.029686004,-3.337657512,2.04992882
81.8,81.81,285.0298092,0.4986169775,-1.406261098,6.854695121,-3.151858851,0.7801530438
81.9,81.91,284.3026236,0.4986171223,-1.406261187,7.805399802,-2.297392599,-0.3094011314
82,82.01,283.5750606,0.4986172679,-1.406261277,9.110732603,-1.116040483,-1.008028974
82.1,82.11,282.8482505,0.4986174141,-1.406261369,10.4095554,0.2529907158,-1.219418763
82.2,82.21,282.1231851,0.4986175609,-1.406261463,11.34375011,1.564821925,-0.9414879957
82.3,82.31,281.3989585,0.4986177082,-1.406261559,11.7672505,2.587459264,-0.294977225
82.4,82.41,280.673479,0.4986178559,-1.406261656,12.11027727,3.325500362,0.5522988549
82.5,82.51,279.9463921,0.498618004,-1.406261754,11.91261238,3.667513898,1.502408524
82.6,82.61,279.2171471,0.4986181525,-1.406261854,11.38588428,3.650996733,2.485115545
82.7,82.71,278.4857635,0.4986183014,-1.406261955,10.81158768,3.327200484,3.511271247
82.8,82.81,277.7545084,0.4986184506,-1.406262057,9.91700101,2.542014684,4.426607778
82.9,82.91,277.0260113,0.4986186002,-1.40626216,8.793072843,1.320509256,5.024030437
83,83.01,276.3017629,0.4986187501,-1.406262264,7.644869907,-0.1483602206,5.122178539
83.1,83.11,275.5818374,0.4986189003,-1.406262369,6.764048624,-1.588867437,4.699981127
83.2,83.21,274.8658739,0.4986190509,-1.406262474,6.241572958,-2.682056369,3.76136755
83.3,83.31,274.1523575,0.4986192018,-1.40626258,6.190054514,-3.239545887,2.529562532
83.4,83.41,273.4398607,0.498619353,-1.406262687,6.706217881,-3.251802536,1.259843626
83.5,83.51,272.728688,0.4986195045,-1.406262794,7.650886717,-2.699331329,0.1106055917
83.6,83.61,272.020057,0.4986196563,-1.406262901,8.837319999,-1.651636221,-0.7228729555
83.7,83.71,271.3150614,0.4986198083,-1.406263009,10.0618071,-0.3266142464,-1.10256331
83.8,83.81,270.6143437,0.4986199605,-1.406263117,11.1834709,1.02794103,-0.9923210518
83.9,83.91,269.9179616,0.4986201127,-1.406263225,11.8426754,2.174733419,-0.4637469808
84,84.01,269.2245029,0.498620265,-1.406263333,12.13803628,2.98753643,0.3290792434
84.1,84.11,268.5325888,0.4986204173,-1.406263442,12.27144871,3.495443731,1.268031917
84.2,84.21,267.842154,0.4986205696,-1.40626355,11.90228049,3.593359247,2.243456863
84.3,84.31,267.1529348,0.4986207217,-1.406263659,11.06020309,3.267203199,3.152350538
84.4,84.41,266.4639077,0.4986208737,-1.406263767,10.08501819,2.58978594,3.964655967
84.5,84.51,265.7754245,0.4986210256,-1.406263874,9.291273403,1.610595311,4.715810509
84.6,84.61,265.0903237,0.4986211773,-1.406263981,8.269357283,0.2978483912,5.008101597
84.7,84.71,264.4095501,0.4986213289,-1.406264087,7.211008421,-1.038671664,4.680518951
84.8,84.81,263.7314032,0.4986214804,-1.406264192,6.59047114,-2.158722385,3.971028566
84.9,84.91,263.0546432,0.4986216318,-1.406264297,6.503625192,-2.891363409,2.971924541
85,85.01,262.3791659,0.4986217831,-1.4062644,6.813501545,-3.077502045,1.788155859
85.1,85.11,261.7051831,0.4986219343,-1.406264501,7.561204898,-2.722617422,0.6523130381
85.2,85.21,261.033486,0.4986220854,-1.406264602,8.587061033,-1.868819525,-0.2611449258
85.3,85.31,260.364837,0.4986222365,-1.406264701,9.598239529,-0.6821561226,-0.7780727738
85.4,85.41,259.698734,0.4986223875,-1.406264799,10.52371195,0.581678914,-0.8487813053
85.5,85.51,259.0341825,0.4986225383,-1.406264895,11.37351882,1.730116032,-0.5333474594
85.6,85.61,258.370643,0.498622689,-1.40626499,11.79056144,2.60053197,0.07725284506
85.7,85.71,257.7066034,0.4986228394,-1.406265083,11.840731,3.143039984,0.8624300721
85.8,85.81,257.0408769,0.4986229896,-1.406265175,11.79823208,3.416078408,1.737926447
85.9,85.91,256.3736823,0.4986231395,-1.406265265,11.1095618,3.256588462,2.576397823
86,86.01,255.7038203,0.498623289,-1.406265353,10.25123593,2.778353149,3.355663382
86.1,86.11,255.0305532,0.4986234381,-1.40626544,9.332893935,1.99734002,4.029894888
86.2,86.21,254.3546709,0.4986235868,-1.406265525,8.520873173,0.9464752353,4.542503771
86.3,86.31,253.6779888,0.498623735,-1.406265608,7.581599242,-0.2812831649,4.591682493
86.4,86.41,253.0008118,0.4986238827,-1.406265688,6.96830577,-1.466175591,4.274756951
86.5,86.51,252.3237031,0.49862403,-1.406265767,6.683784008,-2.386233936,3.557319431
86.6,86.61,251.6469467,0.4986241769,-1.406265844,6.7245716,-2.835329501,2.537665991
86.7,86.71,250.9699802,0.4986243233,-1.406265918,7.092140755,-2.731726985,1.422839467
86.8,86.81,250.2916939,0.4986244693,-1.40626599,7.780397633,-2.163786239,0.4432316727
86.9,86.91,249.6118374,0.498624615,-1.40626606,8.915524189,-1.29519751,-0.2649935391
87,87.01,248.9321475,0.4986247602,-1.406266127,9.993747128,-0.1645727272,-0.611070518
87.1,87.11,248.2533442,0.4986249051,-1.406266193,10.80986241,0.9862820672,-0.5580533753
